dt,cnt_id,cycle_id,event,location_name,end_location_name,cnt_type,days_since_last_event,days_until_free
2007-11-09,ERKU8281105,ERKU8281105_cycle_11,Отправлен_по_ЖД,Санкт-Петербург,Москва,40,2,11
2007-11-09,KNYU1773354,KNYU1773354_cycle_10,Отправлен_по_ЖД,Москва,Санкт-Петербург,20,1,9
2007-11-09,KNYU8173059,KNYU8173059_cycle_13,Прибыл_по_ЖД,Москва,Москва,20,2,33
2007-11-09,KNYU9683883,KNYU9683883_cycle_13,Отправлен_по_ЖД,Владивосток,Санкт-Петербург,20,1,24
2007-11-09,STNU2517447,STNU2517447_cycle_12,Отправлен_грузополучателю,Москва,Москва,40,3,25
2007-11-09,STNU5088417,STNU5088417_cycle_11,Прибыл_груженый,Владивосток,Санкт-Петербург,40,10,38
2007-11-09,STNU5088417,STNU5088417_cycle_11,Отправлен_по_ЖД,Владивосток,Санкт-Петербург,40,0,38
2007-11-09,STNU9487869,STNU9487869_cycle_13,Передан_на_погрузку,Москва,Владивосток,40,0,45
2007-11-09,TIMU3656871,TIMU3656871_cycle_11,Отправлен_грузополучателю,Владивосток,Владивосток,20,2,9
2007-11-09,TIMU8250428,TIMU8250428_cycle_12,Отправлен_грузополучателю,Москва,Москва,20,3,13
2007-11-09,TOWU2940273,TOWU2940273_cycle_12,Прибыл_груженый,Москва,Санкт-Петербург,40,17,4
2007-11-09,TOWU2940273,TOWU2940273_cycle_12,Отправлен_по_ЖД,Москва,Санкт-Петербург,40,0,4
2007-11-09,TOWU2940273,TOWU2940273_cycle_12,Прибыл_по_ЖД,Санкт-Петербург,Санкт-Петербург,40,0,4
2007-11-10,BUTU7130462,BUTU7130462_cycle_11,Отправлен_по_ЖД,Москва,Владивосток,20,3,36
2007-11-10,CRTU8128829,CRTU8128829_cycle_15,Прибыл_груженый,Москва,Санкт-Петербург,20,4,19
2007-11-10,KNYU5372067,KNYU5372067_cycle_13,Отправлен_по_ЖД,Владивосток,Санкт-Петербург,40,2,30
2007-11-10,TOWU2940273,TOWU2940273_cycle_12,Отправлен_грузополучателю,Санкт-Петербург,Санкт-Петербург,40,1,3
2007-11-10,TOWU5892461,TOWU5892461_cycle_11,Прибыл_свободным,Санкт-Петербург,Санкт-Петербург,40,17,0
2007-11-10,TOWU9892746,TOWU9892746_cycle_12,Прибыл_свободным,Санкт-Петербург,Санкт-Петербург,40,26,0
2007-11-10,WEDU7000544,WEDU7000544_cycle_11,Отправлен_грузополучателю,Санкт-Петербург,Санкт-Петербург,20,2,20
2007-11-10,WEDU7707795,WEDU7707795_cycle_12,Прибыл_свободным,Москва,Москва,40,35,0
2007-11-11,BUTU1300953,BUTU1300953_cycle_12,Прибыл_груженый,Санкт-Петербург,Владивосток,40,7,48
2007-11-11,CRTU8128829,CRTU8128829_cycle_15,Отправлен_по_ЖД,Москва,Санкт-Петербург,20,1,18
2007-11-11,ERKU8281105,ERKU8281105_cycle_11,Прибыл_по_ЖД,Москва,Москва,40,2,9
2007-11-11,KNYU1437543,KNYU1437543_cycle_13,Передан_на_погрузку,Санкт-Петербург,Владивосток,20,0,38
2007-11-11,TOWU8381849,TOWU8381849_cycle_11,Прибыл_груженый,Санкт-Петербург,Владивосток,20,7,15
2007-11-11,WEDU8568487,WEDU8568487_cycle_14,Прибыл_груженый,Владивосток,Санкт-Петербург,40,9,24
2007-11-12,BUTU1300953,BUTU1300953_cycle_12,Отправлен_по_ЖД,Санкт-Петербург,Владивосток,40,1,47
2007-11-12,CRTU1521773,CRTU1521773_cycle_11,Прибыл_груженый,Владивосток,Москва,20,10,33
2007-11-12,ERKU8281105,ERKU8281105_cycle_11,Отправлен_грузополучателю,Москва,Москва,40,1,8
2007-11-12,STNU2794431,STNU2794431_cycle_11,Прибыл_по_ЖД,Москва,Москва,20,11,9
2007-11-12,STNU4510100,STNU4510100_cycle_12,Прибыл_по_ЖД,Москва,Москва,20,8,26
2007-11-12,TOWU8381849,TOWU8381849_cycle_11,Отправлен_по_ЖД,Санкт-Петербург,Владивосток,20,1,14
2007-11-12,TOWU9896330,TOWU9896330_cycle_10,Прибыл_свободным,Москва,Москва,40,36,0
2007-11-12,WEDU2383938,WEDU2383938_cycle_12,Прибыл_по_ЖД,Москва,Москва,20,6,32
2007-11-12,WEDU8568487,WEDU8568487_cycle_14,Отправлен_по_ЖД,Владивосток,Санкт-Петербург,40,1,23
2007-11-13,BUTU8954572,BUTU8954572_cycle_11,Прибыл_груженый,Москва,Владивосток,40,12,28
2007-11-13,ERKU8324044,ERKU8324044_cycle_11,Прибыл_свободным,Санкт-Петербург,Санкт-Петербург,40,17,0
2007-11-13,KNYU1437543,KNYU1437543_cycle_13,Прибыл_груженый,Санкт-Петербург,Владивосток,20,2,36
2007-11-13,KNYU1773354,KNYU1773354_cycle_10,Прибыл_по_ЖД,Санкт-Петербург,Санкт-Петербург,20,4,5
2007-11-13,KNYU1824938,KNYU1824938_cycle_14,Передан_на_погрузку,Владивосток,Санкт-Петербург,20,0,38
2007-11-13,KNYU8173059,KNYU8173059_cycle_13,Отправлен_грузополучателю,Москва,Москва,20,4,29
2007-11-13,KNYU8798891,KNYU8798891_cycle_10,Передан_на_погрузку,Москва,Владивосток,20,0,28
2007-11-13,KNYU8798891,KNYU8798891_cycle_10,Прибыл_груженый,Москва,Владивосток,20,0,28
2007-11-13,STNU4510100,STNU4510100_cycle_12,Отправлен_грузополучателю,Москва,Москва,20,1,25
2007-11-13,TIMU8887794,TIMU8887794_cycle_11,Прибыл_по_ЖД,Владивосток,Владивосток,20,18,24
2007-11-13,TIMU9543550,TIMU9543550_cycle_14,Прибыл_свободным,Владивосток,Владивосток,40,13,0
2007-11-13,TOWU2940273,TOWU2940273_cycle_12,Прибыл_свободным,Санкт-Петербург,Санкт-Петербург,40,3,0
2007-11-13,WEDU2249581,WEDU2249581_cycle_13,Передан_на_погрузку,Санкт-Петербург,Москва,20,0,39
2007-11-13,WEDU2383938,WEDU2383938_cycle_12,Отправлен_грузополучателю,Москва,Москва,20,1,31
2007-11-14,ERKU4123975,ERKU4123975_cycle_11,Прибыл_груженый,Москва,Санкт-Петербург,40,13,24
2007-11-14,KNYU1437543,KNYU1437543_cycle_13,Отправлен_по_ЖД,Санкт-Петербург,Владивосток,20,1,35
2007-11-14,KNYU1773354,KNYU1773354_cycle_10,Отправлен_грузополучателю,Санкт-Петербург,Санкт-Петербург,20,1,4
2007-11-14,KNYU5786200,KNYU5786200_cycle_11,Прибыл_свободным,Владивосток,Владивосток,20,13,0
2007-11-14,KNYU5786200,KNYU5786200_cycle_12,Передан_на_погрузку,Владивосток,Санкт-Петербург,20,0,44
2007-11-14,STNU2794431,STNU2794431_cycle_11,Отправлен_грузополучателю,Москва,Москва,20,2,7
2007-11-15,BUTU8954572,BUTU8954572_cycle_11,Отправлен_по_ЖД,Москва,Владивосток,40,2,26
2007-11-15,CRTU1521773,CRTU1521773_cycle_11,Отправлен_по_ЖД,Владивосток,Москва,20,3,30
2007-11-15,ERKU4123975,ERKU4123975_cycle_11,Отправлен_по_ЖД,Москва,Санкт-Петербург,40,1,23
2007-11-15,KNYU1033833,KNYU1033833_cycle_11,Прибыл_по_ЖД,Владивосток,Владивосток,40,11,9
2007-11-15,STNU9845862,STNU9845862_cycle_12,Передан_на_погрузку,Москва,Санкт-Петербург,40,0,13
2007-11-15,TIMU8061928,TIMU8061928_cycle_11,Прибыл_груженый,Санкт-Петербург,Москва,20,7,18
2007-11-15,TIMU8887794,TIMU8887794_cycle_11,Отправлен_грузополучателю,Владивосток,Владивосток,20,2,22
2007-11-16,BUTU2391445,BUTU2391445_cycle_12,Прибыл_груженый,Москва,Владивосток,20,12,11
2007-11-16,ERKU5797068,ERKU5797068_cycle_12,Прибыл_по_ЖД,Владивосток,Владивосток,40,18,14
2007-11-16,ERKU7945290,ERKU7945290_cycle_13,Прибыл_свободным,Москва,Москва,20,27,0
2007-11-16,KNYU1033833,KNYU1033833_cycle_11,Отправлен_грузополучателю,Владивосток,Владивосток,40,1,8
2007-11-16,KNYU4619290,KNYU4619290_cycle_13,Прибыл_груженый,Санкт-Петербург,Москва,40,13,39
2007-11-16,TOWU2835826,TOWU2835826_cycle_10,Передан_на_погрузку,Москва,Санкт-Петербург,40,0,32
2007-11-16,TOWU3611630,TOWU3611630_cycle_11,Прибыл_по_ЖД,Москва,Москва,40,12,18
2007-11-16,WEDU6874585,WEDU6874585_cycle_11,Прибыл_свободным,Москва,Москва,20,15,0
2007-11-17,BUTU2391445,BUTU2391445_cycle_12,Отправлен_по_ЖД,Москва,Владивосток,20,1,10
2007-11-17,CRTU8128829,CRTU8128829_cycle_15,Прибыл_по_ЖД,Санкт-Петербург,Санкт-Петербург,20,6,12
2007-11-17,ERKU4123975,ERKU4123975_cycle_11,Прибыл_по_ЖД,Санкт-Петербург,Санкт-Петербург,40,2,21
2007-11-17,KNYU4619290,KNYU4619290_cycle_13,Отправлен_по_ЖД,Санкт-Петербург,Москва,40,1,38
2007-11-17,KNYU4619290,KNYU4619290_cycle_13,Прибыл_по_ЖД,Москва,Москва,40,0,38
2007-11-17,KNYU6806102,KNYU6806102_cycle_11,Передан_на_погрузку,Санкт-Петербург,Москва,20,0,31
2007-11-17,KNYU8798891,KNYU8798891_cycle_10,Отправлен_по_ЖД,Москва,Владивосток,20,4,24
2007-11-17,STNU2356703,STNU2356703_cycle_10,Прибыл_свободным,Санкт-Петербург,Санкт-Петербург,40,14,0
2007-11-17,STNU3092282,STNU3092282_cycle_13,Прибыл_свободным,Москва,Москва,40,16,0
2007-11-17,TIMU8061928,TIMU8061928_cycle_11,Отправлен_по_ЖД,Санкт-Петербург,Москва,20,2,16
2007-11-18,ERKU5797068,ERKU5797068_cycle_12,Отправлен_грузополучателю,Владивосток,Владивосток,40,2,12
2007-11-18,KNYU1773354,KNYU1773354_cycle_10,Прибыл_свободным,Санкт-Петербург,Санкт-Петербург,20,4,0
2007-11-18,TIMU3656871,TIMU3656871_cycle_11,Прибыл_свободным,Владивосток,Владивосток,20,9,0
2007-11-18,TIMU8061928,TIMU8061928_cycle_11,Прибыл_по_ЖД,Москва,Москва,20,1,15
2007-11-18,TIMU8061928,TIMU8061928_cycle_11,Отправлен_грузополучателю,Москва,Москва,20,0,15
2007-11-18,TOWU2835826,TOWU2835826_cycle_10,Прибыл_груженый,Москва,Санкт-Петербург,40,2,30
2007-11-18,TOWU8161314,TOWU8161314_cycle_11,Прибыл_свободным,Санкт-Петербург,Санкт-Петербург,20,22,0
2007-11-18,WEDU6102098,WEDU6102098_cycle_10,Прибыл_свободным,Владивосток,Владивосток,20,25,0
2007-11-18,WEDU9910122,WEDU9910122_cycle_11,Прибыл_по_ЖД,Владивосток,Владивосток,40,10,0
2007-11-18,WEDU9910122,WEDU9910122_cycle_11,Отправлен_грузополучателю,Владивосток,Владивосток,40,0,0
2007-11-18,WEDU9910122,WEDU9910122_cycle_11,Прибыл_свободным,Владивосток,Владивосток,40,0,0
2007-11-19,CRTU8128829,CRTU8128829_cycle_15,Отправлен_грузополучателю,Санкт-Петербург,Санкт-Петербург,20,2,10
2007-11-19,ERKU4123975,ERKU4123975_cycle_11,Отправлен_грузополучателю,Санкт-Петербург,Санкт-Петербург,40,2,19
2007-11-19,KNYU4619290,KNYU4619290_cycle_13,Отправлен_грузополучателю,Москва,Москва,40,2,36
2007-11-19,KNYU6970613,KNYU6970613_cycle_14,Прибыл_свободным,Санкт-Петербург,Санкт-Петербург,20,14,0
2007-11-19,TOWU2835826,TOWU2835826_cycle_10,Отправлен_по_ЖД,Москва,Санкт-Петербург,40,1,29
2007-11-19,TOWU3611630,TOWU3611630_cycle_11,Отправлен_грузополучателю,Москва,Москва,40,3,15
2007-11-19,TOWU7808384,TOWU7808384_cycle_12,Прибыл_груженый,Москва,Санкт-Петербург,40,12,5
2007-11-19,WEDU6876299,WEDU6876299_cycle_12,Прибыл_по_ЖД,Владивосток,Владивосток,20,15,20
2007-11-20,ERKU8281105,ERKU8281105_cycle_11,Прибыл_свободным,Москва,Москва,40,8,0
2007-11-20,KNYU3335859,KNYU3335859_cycle_12,Прибыл_по_ЖД,Москва,Москва,20,12,21
2007-11-20,WEDU6102098,WEDU6102098_cycle_11,Передан_на_погрузку,Владивосток,Санкт-Петербург,20,0,27
2007-11-21,BUTU9513169,BUTU9513169_cycle_13,Прибыл_свободным,Владивосток,Владивосток,40,40,0
2007-11-21,KNYU1824938,KNYU1824938_cycle_14,Прибыл_груженый,Владивосток,Санкт-Петербург,20,8,30
2007-11-21,STNU2794431,STNU2794431_cycle_11,Прибыл_свободным,Москва,Москва,20,7,0
2007-11-21,TOWU2835826,TOWU2835826_cycle_10,Прибыл_по_ЖД,Санкт-Петербург,Санкт-Петербург,40,2,27
2007-11-21,TOWU7808384,TOWU7808384_cycle_12,Отправлен_по_ЖД,Москва,Санкт-Петербург,40,2,3
2007-11-21,TOWU7808384,TOWU7808384_cycle_12,Прибыл_по_ЖД,Санкт-Петербург,Санкт-Петербург,40,0,3
2007-11-21,TOWU8381849,TOWU8381849_cycle_11,Прибыл_по_ЖД,Владивосток,Владивосток,20,9,5
2007-11-21,TOWU8381849,TOWU8381849_cycle_11,Отправлен_грузополучателю,Владивосток,Владивосток,20,0,5
2007-11-22,CRTU5834937,CRTU5834937_cycle_11,Прибыл_по_ЖД,Владивосток,Владивосток,20,16,22
2007-11-22,KNYU1824938,KNYU1824938_cycle_14,Отправлен_по_ЖД,Владивосток,Санкт-Петербург,20,1,29
2007-11-22,KNYU3335859,KNYU3335859_cycle_12,Отправлен_грузополучателю,Москва,Москва,20,2,19
2007-11-22,TIMU3137493,TIMU3137493_cycle_13,Передан_на_погрузку,Владивосток,Санкт-Петербург,40,0,39
2007-11-22,TIMU8250428,TIMU8250428_cycle_12,Прибыл_свободным,Москва,Москва,20,13,0
2007-11-22,TIMU8250428,TIMU8250428_cycle_13,Передан_на_погрузку,Москва,Владивосток,20,0,20
